kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
backprop.1.sm_30.ptx 165 : 8388608 85011200 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 67 : 8388608 69983072 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 164 : 8388608 68913280 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 66 : 8388608 44196032 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 163 : 8388608 45250176 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 65 : 8388608 44960384 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 162 : 8388608 70183904 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 64 : 8388608 2730980416 35651616 0 0 1310720 262144 0 0 
backprop.1.sm_30.ptx 161 : 8388608 69150688 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 63 : 8388608 71571936 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 160 : 8388608 42820064 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 62 : 8388608 70556544 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 159 : 8388608 43162656 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 61 : 8388608 47305248 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 158 : 8388608 43548672 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 45 : 8388608 43505664 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 44 : 8388608 43892256 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 43 : 8388608 44359040 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 42 : 8388608 69198048 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 41 : 8388608 43909920 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 40 : 8388608 44425952 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 83 : 8388608 901033344 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 36 : 8388608 81379264 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 59 : 8388608 76220512 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 156 : 8388608 108104800 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 82 : 8388608 43215648 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 35 : 8388608 75808320 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 132 : 8388608 44536032 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 58 : 8388608 75748000 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 155 : 8388608 106931040 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 84 : 8388608 43015680 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 37 : 8388608 64850080 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 60 : 8388608 86212864 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 157 : 8388608 62659424 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 85 : 8388608 43075072 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 38 : 8388608 70367136 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 39 : 8388608 47275840 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 46 : 8388608 68853376 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 47 : 8388608 43711456 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 48 : 8388608 40071210 0 0 0 0 0 0 262144 
backprop.1.sm_30.ptx 50 : 524288 2884630 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 51 : 524288 4421996 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 52 : 524288 4368710 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 53 : 524288 152140018 2097184 0 0 327680 262144 0 0 
backprop.1.sm_30.ptx 54 : 524288 2400174 0 262144 262144 0 0 0 0 
backprop.1.sm_30.ptx 57 : 8388608 46799872 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 154 : 8388608 101439968 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 88 : 33554432 269063648 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 89 : 33554432 3547752576 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 90 : 33554432 174853696 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 91 : 33554432 174367584 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 92 : 33554432 172060992 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 93 : 33554432 130448400 0 0 0 0 0 0 491520 
backprop.1.sm_30.ptx 95 : 7864320 62080336 0 491520 491520 0 0 0 0 
backprop.1.sm_30.ptx 96 : 7864320 40382048 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 97 : 7864320 64151392 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 98 : 7864320 40259968 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 99 : 7864320 64175168 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 100 : 7864320 40374464 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 101 : 7864320 64046992 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 102 : 7864320 64170528 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 103 : 7864320 61941184 0 491520 491520 0 0 0 0 
backprop.1.sm_30.ptx 104 : 7864320 62998176 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 105 : 7864320 21781616 0 491520 491520 0 0 0 0 
backprop.1.sm_30.ptx 108 : 33554432 172546176 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 109 : 33554432 283760288 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 110 : 33554432 171197632 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 111 : 33554432 170641696 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 112 : 33554432 127621696 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 115 : 8388608 43226176 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 116 : 8388608 80302048 0 262144 262144 0 0 0 0 
backprop.1.sm_30.ptx 117 : 8388608 67273312 0 0 0 1310720 262144 0 0 
backprop.1.sm_30.ptx 118 : 8388608 45052896 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 119 : 8388608 41537850 0 0 0 0 0 0 262144 
backprop.1.sm_30.ptx 120 : 524288 2767388 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 123 : 524288 2759818 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 124 : 524288 4364120 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 125 : 524288 4556184 0 262144 262144 0 0 0 0 
backprop.1.sm_30.ptx 126 : 524288 5413174 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 127 : 524288 4451184 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 128 : 524288 4381304 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 129 : 524288 1910634 0 0 0 262144 262144 0 0 
backprop.1.sm_30.ptx 152 : 8388608 64848992 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 153 : 8388608 71924736 0 0 0 0 0 0 0 
