kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
backprop.1.sm_30.ptx 165 : 8388608 85137664 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 67 : 8388608 69490336 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 164 : 8388608 68978976 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 66 : 8388608 43974400 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 163 : 8388608 45434976 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 65 : 8388608 44405056 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 162 : 8388608 70485504 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 64 : 8388608 2886912960 35651616 0 0 1310720 262144 0 0 
backprop.1.sm_30.ptx 161 : 8388608 69187360 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 63 : 8388608 70887712 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 160 : 8388608 42770432 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 62 : 8388608 70308352 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 159 : 8388608 42986048 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 61 : 8388608 46676544 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 158 : 8388608 43359712 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 45 : 8388608 43312448 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 44 : 8388608 43798368 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 43 : 8388608 44240672 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 42 : 8388608 69155936 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 41 : 8388608 43752064 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 40 : 8388608 44128320 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 83 : 8388608 897365952 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 36 : 8388608 78443520 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 59 : 8388608 75091104 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 156 : 8388608 112612256 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 82 : 8388608 43466624 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 35 : 8388608 72470944 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 132 : 8388608 43700704 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 58 : 8388608 74709312 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 155 : 8388608 108294784 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 84 : 8388608 42847360 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 37 : 8388608 64054304 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 60 : 8388608 85950464 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 157 : 8388608 66807520 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 85 : 8388608 43134720 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 38 : 8388608 69865600 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 39 : 8388608 46494560 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 46 : 8388608 68777408 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 47 : 8388608 43477952 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 48 : 8388608 40096680 0 0 0 0 0 0 262144 
backprop.1.sm_30.ptx 50 : 524288 2857032 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 51 : 524288 4402334 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 52 : 524288 4342264 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 53 : 524288 163774252 2097184 0 0 327680 262144 0 0 
backprop.1.sm_30.ptx 54 : 524288 2257640 0 262144 262144 0 0 0 0 
backprop.1.sm_30.ptx 57 : 8388608 46293760 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 154 : 8388608 102667936 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 88 : 33554432 269166336 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 89 : 33554432 3549477920 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 90 : 33554432 175921440 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 91 : 33554432 175334592 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 92 : 33554432 172479168 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 93 : 33554432 130737040 0 0 0 0 0 0 491520 
backprop.1.sm_30.ptx 95 : 7864320 62883616 0 491520 491520 0 0 0 0 
backprop.1.sm_30.ptx 96 : 7864320 40327776 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 97 : 7864320 64163520 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 98 : 7864320 40215824 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 99 : 7864320 64163024 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 100 : 7864320 40360560 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 101 : 7864320 64069904 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 102 : 7864320 64201712 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 103 : 7864320 63378848 0 491520 491520 0 0 0 0 
backprop.1.sm_30.ptx 104 : 7864320 63024560 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 105 : 7864320 23698592 0 491520 491520 0 0 0 0 
backprop.1.sm_30.ptx 108 : 33554432 172483904 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 109 : 33554432 284546624 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 110 : 33554432 172122784 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 111 : 33554432 171072256 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 112 : 33554432 128322368 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 115 : 8388608 43313792 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 116 : 8388608 78959264 0 262144 262144 0 0 0 0 
backprop.1.sm_30.ptx 117 : 8388608 65004000 0 0 0 1310720 262144 0 0 
backprop.1.sm_30.ptx 118 : 8388608 44561728 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 119 : 8388608 41000190 0 0 0 0 0 0 262144 
backprop.1.sm_30.ptx 120 : 524288 2738120 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 123 : 524288 2731380 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 124 : 524288 4345836 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 125 : 524288 4442984 0 262144 262144 0 0 0 0 
backprop.1.sm_30.ptx 126 : 524288 5361478 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 127 : 524288 4418504 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 128 : 524288 4341120 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 129 : 524288 1793432 0 0 0 262144 262144 0 0 
backprop.1.sm_30.ptx 152 : 8388608 61999392 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 153 : 8388608 68768512 0 0 0 0 0 0 0 
