kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
backprop.1.sm_30.ptx 165 : 1048576 10705888 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 67 : 1048576 8856256 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 164 : 1048576 8663488 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 66 : 1048576 5650048 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 163 : 1048576 5651328 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 65 : 1048576 6150976 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 162 : 1048576 8792960 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 64 : 1048576 205022496 0 0 0 163840 32768 0 0 
backprop.1.sm_30.ptx 161 : 1048576 8624448 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 63 : 1048576 9605920 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 160 : 1048576 5367840 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 62 : 1048576 9199488 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 159 : 1048576 5387168 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 61 : 1048576 6905888 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 158 : 1048576 5428992 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 45 : 1048576 5693920 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 44 : 1048576 5889600 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 43 : 1048576 6106272 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 42 : 1048576 9089184 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 41 : 1048576 6154304 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 40 : 1048576 6425216 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 83 : 1048576 113411008 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 36 : 1048576 21365728 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 59 : 1048576 10789952 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 156 : 1048576 14046496 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 82 : 1048576 5435744 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 35 : 1048576 20962016 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 132 : 1048576 5657888 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 58 : 1048576 10745248 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 155 : 1048576 13844288 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 84 : 1048576 5339840 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 37 : 1048576 11079072 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 60 : 1048576 11504032 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 157 : 1048576 9523200 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 85 : 1048576 5345856 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 38 : 1048576 11236800 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 39 : 1048576 7832960 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 46 : 1048576 8708128 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 47 : 1048576 5679488 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 48 : 1048576 5063430 0 0 0 0 0 0 32768 
backprop.1.sm_30.ptx 50 : 65536 374642 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 51 : 65536 564146 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 52 : 65536 561014 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 53 : 65536 10428340 0 0 0 40960 32768 0 0 
backprop.1.sm_30.ptx 54 : 65536 495882 0 32768 32768 0 0 0 0 
backprop.1.sm_30.ptx 57 : 1048576 7493440 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 154 : 1048576 13233152 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 88 : 4194304 33659584 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 89 : 4194304 445646112 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 90 : 4194304 21699584 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 91 : 4194304 21656672 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 92 : 4194304 21358240 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 93 : 4194304 16290752 0 0 0 0 0 0 61440 
backprop.1.sm_30.ptx 95 : 983040 7644640 0 61440 61440 0 0 0 0 
backprop.1.sm_30.ptx 96 : 983040 5051776 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 97 : 983040 8007952 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 98 : 983040 5044512 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 99 : 983040 8007568 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 100 : 983040 5046464 0 0 0 0 0 0 0 
backprop.1.sm_30.ptx 101 : 983040 7994848 0 0 0 0 0 0 0 
